suj,bloc,cue,attend,correct,rt
p016,jit-fix,retro,second,1,0.509161949157715
p016,jit-fix,retro,second,0,0.496284961700439
p016,jit-fix,pre,first,1,0.511384010314941
p016,jit-fix,retro,first,1,0.441154003143311
p016,fix-jit,pre,second,0,0.618185043334961
p016,fix-jit,pre,second,0,0.438220024108887
p016,fix-jit,retro,first,0,0.578195095062256
p016,fix-jit,pre,first,0,0.591027975082397
p016,fix-jit,pre,first,1,0.511160850524902
p016,fix-jit,pre,first,0,2.62071490287781
p016,fix-jit,retro,second,1,0.518079042434692
p016,fix-jit,pre,first,1,0.533583879470825
p016,fix-jit,pre,second,1,1.21237516403198
p016,fix-jit,pre,first,1,0.424333095550537
p016,fix-jit,pre,second,0,0.561811208724976
p016,fix-jit,retro,second,0,0.544940948486328
p016,fix-jit,pre,first,1,0.559180974960327
p016,fix-jit,retro,first,1,0.5570969581604
p016,fix-jit,pre,first,0,3.48262000083923
p016,fix-jit,pre,second,1,0.601588010787964
p016,fix-jit,retro,second,1,0.56852912902832
p016,fix-jit,retro,second,1,2.05580687522888
p016,fix-jit,retro,second,1,0.559499979019165
p016,fix-jit,retro,first,1,0.544180154800415
p016,fix-jit,retro,second,1,0.561840057373047
p016,fix-jit,retro,second,1,0.7640221118927
p016,fix-jit,pre,first,1,0.76951789855957
p016,fix-jit,retro,second,1,0.720011949539185
p016,fix-jit,pre,second,1,0.784337043762207
p016,fix-jit,pre,first,0,0.460115909576416
p016,fix-jit,pre,second,1,0.419458866119385
p016,fix-jit,retro,second,0,0.464437961578369
p016,fix-jit,retro,first,1,0.480740070343018
p016,fix-jit,retro,first,1,0.442798852920532
p016,fix-jit,pre,first,0,1.4638991355896
p016,fix-jit,retro,first,1,4.16696214675903
p016,fix-jit,retro,first,0,0.567373991012573
p016,fix-jit,pre,second,1,1.30035090446472
p016,fix-jit,retro,first,0,0.987040042877197
p016,fix-jit,pre,first,0,0.620155811309814
p016,fix-jit,retro,first,1,0.419420957565308
p016,fix-jit,retro,second,0,0.570085048675537
p016,fix-jit,pre,second,1,0.505292177200317
p016,fix-jit,retro,second,1,1.56376600265503
p016,fix-jit,pre,second,0,3.63327288627625
p016,fix-jit,retro,first,1,0.480675220489502
p016,fix-jit,retro,first,1,0.960148811340332
p016,fix-jit,retro,second,1,0.637680053710938
p016,fix-jit,retro,first,0,1.21261382102966
p016,fix-jit,retro,first,0,0.464094877243042
p016,fix-jit,retro,second,1,0.408529043197632
p016,fix-jit,pre,first,1,2.54371690750122
p016,fix-jit,pre,second,1,0.456693887710571
p016,fix-jit,retro,second,1,2.73253607749939
p016,fix-jit,retro,second,1,0.45281982421875
p016,fix-jit,pre,second,0,0.477467060089111
p016,fix-jit,pre,first,1,0.610001802444458
p016,fix-jit,retro,first,1,0.572115182876587
p016,fix-jit,pre,second,1,0.479022026062012
p016,fix-jit,pre,second,1,0.497325897216797
p016,fix-jit,retro,first,1,0.548928022384644
p016,fix-jit,pre,second,1,0.418505191802979
p016,fix-jit,retro,first,0,0.522387027740479
p016,fix-jit,pre,first,1,0.47442889213562
p016,fix-jit,pre,first,1,0.472678899765015
p016,fix-jit,pre,second,1,0.468508005142212
p016,fix-jit,retro,second,1,0.443759918212891
p016,fix-jit,pre,first,1,0.513962030410767
p016,fix-fix,retro,second,1,0.459871053695679
p016,fix-fix,retro,second,1,0.388462066650391
p016,fix-fix,retro,second,1,0.429560899734497
p016,fix-fix,pre,first,1,0.895395994186401
p016,fix-fix,pre,first,1,0.398704051971436
p016,fix-fix,retro,second,1,0.422728061676025
p016,fix-fix,retro,first,0,0.449471950531006
p016,fix-fix,pre,second,1,0.378033876419067
p016,fix-fix,pre,first,0,0.720298051834106
p016,fix-fix,retro,first,0,0.419373989105225
p016,fix-fix,pre,second,0,0.459245204925537
p016,fix-fix,retro,first,0,0.398964881896973
p016,fix-fix,retro,first,0,0.448554039001465
p016,fix-fix,retro,first,1,0.478829860687256
p016,fix-fix,pre,first,1,0.488641023635864
p016,fix-fix,pre,second,0,0.419528961181641
p016,fix-fix,pre,second,1,0.529234886169434
p016,fix-fix,retro,second,1,0.4828200340271
p016,fix-fix,retro,first,1,0.432192087173462
p016,fix-fix,retro,second,1,0.500772953033447
p016,fix-fix,pre,first,1,0.849179983139038
p016,fix-fix,pre,first,1,0.45774507522583
p016,fix-fix,pre,first,1,0.45609712600708
p016,fix-fix,retro,second,1,0.520420074462891
p016,fix-fix,pre,second,1,0.538533926010132
p016,fix-fix,retro,first,0,0.42293381690979
p016,fix-fix,retro,first,1,0.449159145355225
p016,fix-fix,pre,second,0,0.835811138153076
p016,fix-fix,pre,first,1,0.482814073562622
p016,fix-fix,retro,first,1,0.428916931152344
p016,fix-fix,pre,second,0,0.468266010284424
p016,fix-fix,pre,first,0,0.45392107963562
p016,fix-fix,pre,first,1,0.578701019287109
p016,fix-fix,pre,second,1,1.19264483451843
p016,fix-fix,retro,first,1,0.660167932510376
p016,fix-fix,pre,second,0,0.460839033126831
p016,fix-fix,retro,second,1,0.408526182174683
p016,fix-fix,retro,second,1,0.876403093338013
p016,fix-fix,retro,second,1,0.913550138473511
p016,fix-fix,pre,second,1,0.423110961914062
p016,fix-fix,retro,second,1,0.518277883529663
p016,fix-fix,pre,first,1,0.447932958602905
p016,fix-fix,pre,second,1,0.56045389175415
p016,fix-fix,retro,first,1,0.48054313659668
p016,fix-fix,retro,second,1,0.443880081176758
p016,fix-fix,retro,second,1,0.434033870697021
p016,fix-fix,pre,second,1,0.513550043106079
p016,fix-fix,retro,first,1,1.23243093490601
p016,fix-fix,retro,second,1,0.462145805358887
p016,fix-fix,retro,second,1,0.43838906288147
p016,fix-fix,pre,first,1,0.484076023101807
p016,fix-fix,pre,first,0,2.43969202041626
p016,fix-fix,pre,second,1,0.530513048171997
p016,fix-fix,retro,first,1,1.38610005378723
p016,fix-fix,retro,second,1,0.699601888656616
p016,fix-fix,pre,second,1,0.560095071792603
p016,fix-fix,pre,first,1,0.476380825042725
p016,fix-fix,pre,first,1,0.538705110549927
p016,fix-fix,pre,second,1,0.40229606628418
p016,fix-fix,retro,first,0,0.408307075500488
p016,fix-fix,retro,first,1,0.430063962936401
p016,fix-fix,retro,first,1,0.479713916778564
p016,fix-fix,pre,second,1,0.428701877593994
p016,fix-fix,pre,first,1,0.478489875793457
p017,fix-jit,pre,first,1,0.529927015304565
p017,fix-jit,retro,first,1,0.472568988800049
p017,fix-jit,pre,second,1,0.79210901260376
p017,fix-jit,pre,first,1,0.479490995407104
p017,fix-jit,retro,second,1,0.550486087799072
p017,fix-jit,retro,second,1,0.458193063735962
p017,fix-jit,retro,second,1,0.482274055480957
p017,fix-jit,retro,first,1,0.52552604675293
p017,fix-jit,pre,first,1,0.921510934829712
p017,fix-jit,pre,second,1,0.521413087844849
p017,fix-jit,pre,second,1,0.557124137878418
p017,fix-jit,pre,first,1,0.682387113571167
p017,fix-jit,retro,first,1,0.535051107406616
p017,fix-jit,retro,first,1,0.590293169021606
p017,fix-jit,pre,first,0,0.573203086853027
p017,fix-jit,retro,second,1,0.531139850616455
p017,fix-jit,retro,first,1,0.549775838851929
p017,fix-jit,pre,first,1,0.621026992797852
p017,fix-jit,pre,second,1,0.578862905502319
p017,fix-jit,pre,second,1,0.529731035232544
p017,fix-jit,pre,second,0,1.90943193435669
p017,fix-jit,retro,second,1,0.526034832000732
p017,fix-jit,pre,second,1,0.583727121353149
p017,fix-jit,pre,second,0,0.579592943191528
p017,fix-jit,pre,first,1,0.589788913726807
p017,fix-jit,pre,second,1,0.504372119903564
p017,fix-jit,retro,second,1,0.774003982543945
p017,fix-jit,retro,second,1,0.505908966064453
p017,fix-jit,pre,first,1,0.4579918384552
p017,fix-jit,retro,first,1,0.421962976455688
p017,fix-jit,pre,first,1,0.513142824172974
p017,fix-jit,retro,second,0,0.437856197357178
p017,fix-jit,retro,second,1,0.457888126373291
p017,fix-jit,retro,second,1,0.449838161468506
p017,fix-jit,retro,second,0,0.518664121627808
p017,fix-jit,pre,second,0,1.13585805892944
p017,fix-jit,retro,first,1,0.471987009048462
p017,fix-jit,retro,first,1,0.57406210899353
p017,fix-jit,retro,first,1,0.550207853317261
p017,fix-jit,pre,second,1,0.481937885284424
p017,fix-jit,retro,second,1,0.719138860702515
p017,fix-jit,retro,second,1,0.40962290763855
p017,fix-jit,pre,first,1,0.489995956420898
p017,fix-jit,pre,second,1,0.549488067626953
p017,fix-jit,pre,second,1,0.562721014022827
p017,fix-jit,retro,second,1,0.545310020446777
p017,fix-jit,retro,first,1,0.650276899337769
p017,fix-jit,pre,first,1,0.572845935821533
p017,fix-jit,pre,first,1,0.690896034240723
p017,fix-jit,pre,second,1,1.15612292289734
p017,fix-jit,pre,second,1,0.562741994857788
p017,fix-jit,pre,first,0,0.622118949890137
p017,fix-jit,pre,first,1,0.625111818313599
p017,fix-jit,retro,first,1,0.493045091629028
p017,fix-jit,pre,first,1,0.502149820327759
p017,fix-jit,retro,first,1,0.438369989395142
p017,fix-jit,retro,first,1,0.550482034683228
p017,fix-jit,retro,first,0,0.543409824371338
p017,fix-jit,retro,second,1,0.470121145248413
p017,fix-jit,retro,second,1,0.489861965179443
p017,fix-jit,retro,first,1,0.577956914901733
p017,fix-jit,pre,second,1,0.511190176010132
p017,fix-jit,pre,first,1,0.510185956954956
p017,fix-jit,retro,first,1,0.424007892608643
p017,fix-fix,pre,second,0,2.02084803581238
p017,fix-fix,pre,first,1,0.551347970962524
p017,fix-fix,pre,first,1,0.619820833206177
p017,fix-fix,retro,second,1,0.478641033172607
p017,fix-fix,pre,second,1,0.520709037780762
p017,fix-fix,pre,second,1,0.512274980545044
p017,fix-fix,pre,first,1,0.465723037719727
p017,fix-fix,pre,first,1,0.405003786087036
p017,fix-fix,retro,second,1,0.652752161026001
p017,fix-fix,pre,second,0,0.535212993621826
p017,fix-fix,retro,second,1,0.510442018508911
p017,fix-fix,pre,second,1,0.411985874176025
p017,fix-fix,retro,second,1,0.492086887359619
p017,fix-fix,retro,first,1,0.682168960571289
p017,fix-fix,retro,first,1,0.630465030670166
p017,fix-fix,pre,second,1,0.438656806945801
p017,fix-fix,pre,first,1,0.420441150665283
p017,fix-fix,retro,first,1,0.410975933074951
p017,fix-fix,pre,second,1,0.524473190307617
p017,fix-fix,retro,first,1,0.541863918304443
p017,fix-fix,pre,first,1,0.532236814498901
p017,fix-fix,retro,second,1,0.502020120620728
p017,fix-fix,pre,first,1,0.465053081512451
p017,fix-fix,retro,second,1,0.442641973495483
p017,fix-fix,retro,first,1,0.5208580493927
p017,fix-fix,pre,first,1,0.566134929656982
p017,fix-fix,retro,second,1,0.62181282043457
p017,fix-fix,retro,second,1,0.461945056915283
p017,fix-fix,pre,second,1,0.572049856185913
p017,fix-fix,retro,first,1,0.736139059066772
p017,fix-fix,retro,second,1,0.625383138656616
p017,fix-fix,pre,second,0,0.490127086639404
p017,fix-fix,retro,first,1,0.428817987442017
p017,fix-fix,pre,second,1,0.492596864700317
p017,fix-fix,pre,first,1,0.439700841903687
p017,fix-fix,pre,second,1,0.479936122894287
p017,fix-fix,pre,first,1,0.45064902305603
p017,fix-fix,retro,first,1,0.738879203796387
p017,fix-fix,pre,first,1,0.821496963500977
p017,fix-fix,retro,second,1,0.543303966522217
p017,fix-fix,retro,second,1,0.470364809036255
p017,fix-fix,retro,second,1,0.439259052276611
p017,fix-fix,retro,first,1,0.409595966339111
p017,fix-fix,pre,first,1,0.422092914581299
p017,fix-fix,retro,first,0,0.583374977111816
p017,fix-fix,pre,second,1,0.422720909118652
p017,fix-fix,retro,first,1,0.369470834732056
p017,fix-fix,pre,second,1,0.592095851898193
p017,fix-fix,retro,first,1,0.471704959869385
p017,fix-fix,retro,first,1,0.4322509765625
p017,fix-fix,retro,second,1,0.442224025726318
p017,fix-fix,retro,first,1,0.418068885803223
p017,fix-fix,pre,first,1,0.569633007049561
p017,fix-fix,retro,first,0,0.611258029937744
p017,fix-fix,retro,second,1,0.484241962432861
p017,fix-fix,pre,first,1,0.540426969528198
p017,fix-fix,pre,second,1,0.503253936767578
p017,fix-fix,pre,first,1,0.48875880241394
p017,fix-fix,retro,second,1,0.781089067459106
p017,fix-fix,retro,first,1,0.460116863250732
p017,fix-fix,retro,second,1,0.444185018539429
p017,fix-fix,pre,first,1,0.517174959182739
p017,fix-fix,pre,second,1,0.41947603225708
p017,fix-fix,pre,second,1,0.620031118392944
p017,jit-fix,retro,first,1,0.477320909500122
p017,jit-fix,pre,first,0,3.10447907447815
p017,jit-fix,pre,first,1,0.456232070922852
p017,jit-fix,retro,first,1,0.383727788925171
p017,jit-fix,pre,first,1,0.537144184112549
p017,jit-fix,pre,first,1,0.500235080718994
p017,jit-fix,retro,second,1,0.481829881668091
p017,jit-fix,retro,second,1,0.41386890411377
p017,jit-fix,pre,second,1,0.412655115127563
p017,jit-fix,pre,second,1,0.502785921096802
p017,jit-fix,retro,second,0,0.40308403968811
p017,jit-fix,retro,first,0,2.62603092193604
p017,jit-fix,retro,second,1,0.634684085845947
p017,jit-fix,pre,second,1,0.528940916061401
p017,jit-fix,pre,second,1,0.63204288482666
p017,jit-fix,pre,second,1,0.905786037445068
p017,jit-fix,pre,second,1,0.521512985229492
p017,jit-fix,retro,first,1,2.00267100334167
p017,jit-fix,pre,second,1,0.419510841369629
p017,jit-fix,pre,second,1,0.453787088394165
p017,jit-fix,retro,first,1,0.8159499168396
p017,jit-fix,pre,first,1,0.548305988311768
p017,jit-fix,pre,first,1,0.424424171447754
p017,jit-fix,retro,second,1,0.443941116333008
p017,jit-fix,retro,second,1,0.619143962860107
p017,jit-fix,retro,first,1,0.424385070800781
p017,jit-fix,pre,first,1,0.373946905136108
p017,jit-fix,retro,first,1,0.409588098526001
p017,jit-fix,pre,first,1,0.551905870437622
p017,jit-fix,retro,second,1,0.827154159545898
p017,jit-fix,pre,second,1,0.604968070983887
p017,jit-fix,retro,second,1,0.442229986190796
p017,jit-fix,retro,second,1,0.445294141769409
p017,jit-fix,retro,second,1,0.434376955032349
p017,jit-fix,pre,second,1,0.480887889862061
p017,jit-fix,retro,first,1,0.567503929138184
p017,jit-fix,retro,second,1,0.451936006546021
p017,jit-fix,retro,first,1,0.571686029434204
p017,jit-fix,retro,second,1,0.433456897735596
p017,jit-fix,pre,first,1,0.405510902404785
p017,jit-fix,retro,second,1,0.424336910247803
p017,jit-fix,retro,first,1,0.43745493888855
p017,jit-fix,retro,first,1,0.511972188949585
p017,jit-fix,pre,second,1,0.495276927947998
p017,jit-fix,pre,first,1,0.853767156600952
p017,jit-fix,pre,second,1,0.515589952468872
p017,jit-fix,retro,second,1,0.383076190948486
p017,jit-fix,pre,first,1,0.599835157394409
p017,jit-fix,retro,first,1,1.97846102714539
p017,jit-fix,pre,first,0,4.17157387733459
p017,jit-fix,pre,second,1,0.413934946060181
p017,jit-fix,retro,first,1,0.607017040252686
p017,jit-fix,pre,second,1,0.519976854324341
p017,jit-fix,pre,second,1,0.537065982818604
p017,jit-fix,pre,first,1,0.463298082351685
p017,jit-fix,retro,first,1,0.552121877670288
p017,jit-fix,retro,second,1,0.459237098693848
p017,jit-fix,pre,first,0,2.52335500717163
p017,jit-fix,pre,second,1,0.467924118041992
p017,jit-fix,retro,second,1,0.456202030181885
p017,jit-fix,retro,first,1,0.642684936523438
p017,jit-fix,retro,first,1,0.540775060653687
p017,jit-fix,pre,first,0,4.40260696411133
p017,jit-fix,pre,first,1,0.430816173553467
